"gencodeID","Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B","coord_mm10","Length","ensemblID","gene_type","EntrezID","t_SoLo","logFC_SoLo","P.Value_SoLo","t_CST","logFC_CST","P.Value_CST","t_Ntsr1","logFC_Ntsr1","P.Value_Ntsr1","bed_mm10"
"ENSMUSG00000047361.16","Gm973",1.64852523214667,4.01816224164435,6.91789966830436,4.29576324740182e-06,0.000199864165001271,4.46969296683908,"chr1:59516264-59636417(+)",5484,"ENSMUSG00000047361","protein_coding",381260,9.65457602760037,1.29711312855726,8.39352844963233e-05,-1.81447178464746,-1.42951247174297,0.120957127225425,-4.66853943581167,-3.30879033145492,0.00851103868144791,"chr1:59516264-59636417"
"ENSMUSG00000058600.13","Rpl30",-1.16020473155416,5.7790159794694,-7.01319033414086,3.65126071842553e-06,0.000176855144234978,4.46256579331924,"chr15:34440505-34443640(-)",3020,"ENSMUSG00000058600","protein_coding",19946,-7.30581632009193,-0.923263544777709,0.000382198109594287,-1.57453705975921,-0.947658059599754,0.167852407316001,-6.86240311017254,-1.40864269379969,0.00198778019925745,"chr15:34440505-34443640"
"ENSMUSG00000073702.11","Rpl31",-0.993913245682033,7.25090017904909,-7.11632953050016,3.06641183489292e-06,0.000153470839095131,4.46029553123147,"chr1:39367842-39371911(+)",1662,"ENSMUSG00000073702","protein_coding",114641,-4.11617743513557,-0.573124347904141,0.00663691609046918,-1.02404870798858,-0.294649271569193,0.346403954249266,-1.43608384355101,-0.593002254230011,0.221203604775105,"chr1:39367842-39371911"
"ENSMUSG00000038690.15","Atp5j2",-1.53001038511281,4.51853866561439,-6.9166303738001,4.30511064753418e-06,0.000199885219982207,4.45245127423701,"chr5:145183698-145192062(-)",3306,"ENSMUSG00000038690","protein_coding",57423,-4.85502402487261,-0.787465714742614,0.00306898070583542,-2.08392329790649,-1.98087005995483,0.0836356402360542,-2.2907146717543,-0.953897315750993,0.0807736392411926,"chr5:145183698-145192062"
"ENSMUSG00000046330.10","Rpl37a",-1.49702981600189,5.6670944109998,-6.99303455536576,3.77860130600827e-06,0.000180665379890676,4.44851509682049,"chr1:72711290-72713813(+)",1410,"ENSMUSG00000046330","protein_coding",19981,-10.6809875665173,-1.25026800584542,4.78700607222324e-05,0.959350523497088,0.322998108770635,0.375452895422659,-2.62282156868732,-1.39265423353744,0.0559262139694834,"chr1:72711290-72713813"
"ENSMUSG00000013367.5","Iglon5",-1.83724104036437,4.5904394133861,-6.91324354252687,4.33015640795404e-06,0.000200633556287718,4.44362289596751,"chr7:43472904-43490075(-)",2622,"ENSMUSG00000013367","protein_coding",210094,-2.48531959491596,-0.698023040090313,0.0486091696954922,3.88759127609866,0.882975070222255,0.00856379963930229,3.05079571340459,0.612613253345565,0.0357450461779056,"chr7:43472904-43490075"
"ENSMUSG00000028556.15","Dock7",1.19785860963284,5.53671498016049,6.99910299300088,3.73978007458131e-06,0.000179190485791026,4.43883665571179,"chr4:98936671-99120915(-)",16818,"ENSMUSG00000028556","protein_coding",67299,13.6890380702005,1.16554787361246,1.18284232203378e-05,2.25155088541577,0.381541835804582,0.0665747715646138,-4.42723948468667,-0.955798743274149,0.0102995199758509,"chr4:98936671-99120915"
"ENSMUSG00000079523.8","Tmsb10",-2.86156840917276,3.8020230825845,-6.86114162520332,4.7352660175184e-06,0.000214971511001361,4.4264864457662,"chr6:72957347-72958748(-)",1276,"ENSMUSG00000079523","protein_coding",19240,-2.65555533447803,-0.822334146735063,0.0387967832585064,1.65322480219748,1.19391091594367,0.150802723646835,3.67685247447045,0.967420980020957,0.019593716959508,"chr6:72957347-72958748"
"ENSMUSG00000030120.14","Mlf2",-1.56011542777005,6.05099538345857,-7.00780745626694,3.68482288697794e-06,0.000177693862481048,4.42295081443287,"chr6:124931386-124937238(+)",4106,"ENSMUSG00000030120","protein_coding",30853,-5.48841926250793,-0.739433751632541,0.00168038644598456,1.70182768016225,0.411802663439957,0.141120124231765,3.56827717904417,0.678910004558632,0.0216508171730816,"chr6:124931386-124937238"
"ENSMUSG00000040896.16","Kcnd3",0.97148568843709,7.07202394461967,7.08750247814781,3.21926836682118e-06,0.000159698451962926,4.41803248340777,"chr3:105452330-105674002(+)",9587,"ENSMUSG00000040896","protein_coding",56543,11.4263802116362,0.850268534208399,3.2812213357962e-05,-0.206682356406553,-0.0461235413486334,0.843285320385017,0.484123255540329,0.105590924461334,0.652515216606385,"chr3:105452330-105674002"
"ENSMUSG00000051146.2","Camk2n2",-1.59691106379314,5.27075590329493,-6.92822023680535,4.22054377016595e-06,0.000197591790839936,4.38651901468373,"chr16:20619215-20621287(-)",1291,"ENSMUSG00000051146","protein_coding",73047,-9.10111664731189,-1.1100346547141,0.000116228628641714,5.01529348834819,1.02639575941537,0.00262239295689259,-5.284541675677,-1.0235999443401,0.00539611929277816,"chr16:20619215-20621287"
"ENSMUSG00000033705.16","Stard9",1.48201934831907,4.61053847358769,6.88586561050883,4.53830048182202e-06,0.000208132017198989,4.34913866150131,"chr2:120629126-120731895(+)",19408,"ENSMUSG00000033705","protein_coding",668880,11.7731359366351,1.62686680342438,2.77379286696012e-05,1.87804801600554,0.523550916096514,0.110864141461647,-4.78204149642381,-1.91184349751137,0.00780002045923386,"chr2:120629126-120731895"
"ENSMUSG00000022914.15","Brwd1",1.00161157037123,7.14221501321317,7.04813078099631,3.44104399137056e-06,0.000169205996879823,4.3407645914382,"chr16:95992092-96082526(-)",20280,"ENSMUSG00000022914","protein_coding",93871,15.2932821541867,1.03454766181948,6.29416269299648e-06,1.56936900958212,0.266210906957436,0.16903451253556,0.50646157435797,0.0862034681083509,0.638021245482203,"chr16:95992092-96082526"
"ENSMUSG00000074785.4","Plxnc1",1.09199171806676,7.01155232088579,7.03187940786157,3.53719737866638e-06,0.000172051730505175,4.32693842141486,"chr10:94790866-94944578(-)",7836,"ENSMUSG00000074785","protein_coding",54712,16.5457502716824,1.25862162533458,4.01345846078398e-06,3.47815460352002,0.717763363333606,0.0137929736679691,-1.41051724040525,-0.328073960680441,0.228113572550393,"chr10:94790866-94944578"
"ENSMUSG00000064349.1","mt-Tc",-3.22086843697172,2.32770658382213,-6.85262547803201,4.80516394168796e-06,0.000217544396642319,4.32651018464781,"chrM:5192-5257(-)",66,"ENSMUSG00000064349","Mt_tRNA",NA,-0.296858829752852,-0.218093792271251,0.776863635085927,-0.876488400973049,-4.32997146185763,0.415408529169899,-3.93643578558914,-6.19079666077139,0.0155444577308982,"chrM:5192-5257"
"ENSMUSG00000000594.7","Gm2a",-1.3980798779197,4.9306653181042,-6.86794239952686,4.68021139679789e-06,0.000213334098395217,4.32020812934152,"chr11:55098115-55113029(+)",4127,"ENSMUSG00000000594","protein_coding",14667,-7.63074244381863,-1.12719638464955,0.0003028444055982,-4.49637634313567,-1.80268769374557,0.00441943792743055,-3.51653601373382,-0.983240103185131,0.0227202835318155,"chr11:55098115-55113029"
"ENSMUSG00000001313.12","Rnd2",-1.29159325937502,5.88910228432278,-6.92368259663282,4.25344430076247e-06,0.000198305809806502,4.29574889711033,"chr11:101464999-101471853(+)",1990,"ENSMUSG00000001313","protein_coding",11858,-5.06903296435915,-0.746411481183084,0.00248951235896194,2.4783734100723,0.698298173121842,0.0490621390263746,-6.87984604478823,-1.40662052784639,0.00196818004985398,"chr11:101464999-101471853"
"ENSMUSG00000050953.9","Gja1",-1.20274358832167,6.19647479330694,-6.94584332262718,4.09527011904525e-06,0.000193338046460472,4.29230088122096,"chr10:56377300-56390419(+)",3105,"ENSMUSG00000050953","protein_coding",14609,-11.3276069235796,-0.814822441437576,3.44503886084369e-05,-4.77429944117542,-1.52695662558637,0.00332639823063986,-3.76232778361215,-2.1723728445996,0.0181355634741212,"chr10:56377300-56390419"
"ENSMUSG00000024502.9","Jakmip2",1.07472007856496,6.05812952273977,6.9362671083169,4.16285239965934e-06,0.000195377091295442,4.26967452831265,"chr18:43531408-43687773(-)",3511,"ENSMUSG00000024502","protein_coding",76217,11.7201283334561,0.813570881695749,2.84509798986287e-05,0.725513542575294,0.12561294945801,0.496209046191645,6.76476824977015,1.05036664792219,0.00210199982623653,"chr18:43531408-43687773"
"ENSMUSG00000070366.5","Plpp4",2.03841449224485,3.13866204249419,6.75987832671033,5.64017700609399e-06,0.000245631894730512,4.26615608850412,"chr7:129257031-129391412(+)",1458,"ENSMUSG00000070366","protein_coding",381925,2.50303528995101,0.68053018279843,0.0474746234786967,1.53193316018688,2.31448497532222,0.177836531691941,0.909296461171959,0.511168535100818,0.412434702949563,"chr7:129257031-129391412"
"ENSMUSG00000030329.11","Pianp",-1.38989095411317,5.5860346125807,-6.8791911105321,4.59061393025063e-06,0.000209675358212586,4.25632428540135,"chr6:124996694-125003096(+)",2851,"ENSMUSG00000030329","protein_coding",319352,-4.74376289916381,-0.936857531618977,0.00343000702732455,1.46028538028216,0.324706041685197,0.195900571631286,9.92649062369794,1.53407141425154,0.000456915778398283,"chr6:124996694-125003096"
"ENSMUSG00000031231.4","Cox7b",-1.13196364291917,5.80967601473623,-6.88070060122626,4.57872788675864e-06,0.000209558397293768,4.22785194228632,"chrX:106015700-106022450(+)",1214,"ENSMUSG00000031231","protein_coding",66142,-7.1798368487882,-0.801308101727484,0.000419259651370169,-5.54923377059429,-1.44633606660549,0.00159016986804055,0.26315116361966,0.15302313629279,0.804868754194376,"chrX:106015700-106022450"
"ENSMUSG00000042607.15","Asb4",-1.30366921340483,5.18869073729715,-6.81661394656293,5.11288218689978e-06,0.000227591916309278,4.19915369748956,"chr6:5383386-5433022(+)",3932,"ENSMUSG00000042607","protein_coding",65255,-6.35379569616168,-1.06515204353027,0.000796631528274017,0.908022893242049,2.58818265499891,0.399836105108209,-1.29121963412706,-4.49021778985511,0.263246887825493,"chr6:5383386-5433022"
"ENSMUSG00000096210.1","H1f0",-1.37725581050518,5.11910754616519,-6.81127654469627,5.16021495553884e-06,0.000229170653124247,4.19599270621747,"chr15:79028212-79030498(+)",2287,"ENSMUSG00000096210","protein_coding",14958,-6.05348883659915,-0.674953986647091,0.00102266937250088,2.07273102758702,0.533393884209099,0.084924113803855,2.95342637605203,0.470249548776343,0.0394725512017764,"chr15:79028212-79030498"
"ENSMUSG00000036097.7","Fam178a",1.02662959967544,6.93784326793034,6.94831526581585,4.07801196731536e-06,0.000192928599851601,4.1892785357381,"chr19:44931119-44983787(+)",6880,"ENSMUSG00000036097","protein_coding",226151,20.5431067035539,1.2113368926466,1.15780589461083e-06,-1.23215905729056,-0.311837361884157,0.265250760120051,-0.679494109275062,-0.231749375927745,0.532508929373354,"chr19:44931119-44983787"
"ENSMUSG00000097156.7","Gm3764",1.81684061676953,4.9364939405486,6.81642626103551,5.11453888110473e-06,0.000227591916309278,4.18603022430426,"chr3:88206813-88229959(+)",5813,"ENSMUSG00000097156","lincRNA",NA,12.0147177470124,2.28117201407823,2.47407894268211e-05,0.198522213427249,0.0616594491895278,0.849376475547369,-9.54368869224676,-3.76439906468343,0.000535632966515181,"chr3:88206813-88229959"
"ENSMUSG00000028645.11","Slc2a1",-1.28309058153935,5.72775353823432,-6.83722691812152,4.93430406845295e-06,0.000222211785623797,4.16539671212912,"chr4:119108711-119137983(+)",3506,"ENSMUSG00000028645","protein_coding",20525,-4.61493357173882,-0.601996103929659,0.00390972933291874,0.996104732430047,0.267997204527933,0.358721495173645,0.0905086606908446,0.0261146738743584,0.932045049400355,"chr4:119108711-119137983"
"ENSMUSG00000000740.12","Rpl13",-1.3482848915915,6.58503496960619,-6.88939608904106,4.51088180554384e-06,0.000208132017198989,4.14982810528823,"chr8:123102350-123105244(+)",2595,"ENSMUSG00000000740","protein_coding",270106,-5.97956736473287,-1.06658533593738,0.0010891043706958,-3.6079051827398,-0.930806232018909,0.0118261062218463,2.61318495656564,0.727900604289328,0.0565122038553814,"chr8:123102350-123105244"
"ENSMUSG00000021313.15","Ryr2",1.68112042475964,7.31149470770841,6.93602954285479,4.16454373133307e-06,0.000195377091295442,4.12214811264466,"chr13:11553103-12106945(-)",16849,"ENSMUSG00000021313","protein_coding",20191,5.30994267999714,1.42761080663824,0.00198104065486298,4.14596507465538,0.873846065476045,0.00642394066878689,-0.148105840799353,-0.031183172396907,0.889114007356617,"chr13:11553103-12106945"
"ENSMUSG00000031093.14","Dock11",1.3875659926165,4.46748896732251,6.7303540000193,5.93677514106873e-06,0.000257054356397103,4.0971928123999,"chrX:35888832-36076562(+)",9240,"ENSMUSG00000031093","protein_coding",75974,12.7796083330627,1.09300614795108,1.74627131782673e-05,4.94554887878637,1.50053407344932,0.00280698527049463,-0.20715417068612,-0.0645078009476778,0.845568424429359,"chrX:35888832-36076562"
"ENSMUSG00000022122.14","Ednrb",-1.11588455529941,5.79555251766278,-6.80492169271136,5.21716878989026e-06,0.000230334414629497,4.09527530986712,"chr14:103814625-103844173(-)",4037,"ENSMUSG00000022122","protein_coding",13618,-4.70741338165681,-0.399337285879065,0.00355823471107896,-4.34453065650535,-1.46794673638086,0.00518557512800229,-2.21416799798282,-1.56219961637829,0.0881222867029478,"chr14:103814625-103844173"
"ENSMUSG00000029649.10","Pomp",-1.06917945715234,6.03204830991006,-6.82075948277276,5.07643239898856e-06,0.000227246192968269,4.0926791266849,"chr5:147860461-147876456(+)",5216,"ENSMUSG00000029649","protein_coding",66537,-1.36159385952066,-0.220159419424729,0.223582124891921,-1.10292670068191,-0.276182843453637,0.31348479481537,1.67598870296229,0.566888135950003,0.165786503128576,"chr5:147860461-147876456"
"ENSMUSG00000024309.14","Pfdn6",-2.08937204614431,3.54727575238195,-6.65399870942309,6.78193339441156e-06,0.000288097556217801,4.08537396830306,"chr17:33938821-33940343(-)",1193,"ENSMUSG00000024309","protein_coding",14976,-3.52127303028077,-0.6918333878431,0.013101546626101,2.11200864692244,0.908048958613014,0.0804899053785957,1.23634157277463,0.307021323605521,0.281102146174026,"chr17:33938821-33940343"
"ENSMUSG00000044033.16","Ccdc141",1.7158566739717,3.92180461844933,6.68915623488586,6.37815889482707e-06,0.000274578518552785,4.08431512685605,"chr2:77009902-77170636(-)",11717,"ENSMUSG00000044033","protein_coding",545428,4.50095956171728,0.756435337140589,0.00439830936187159,-0.993124541007914,-0.617928439423686,0.360055636280172,-2.47125907525533,-0.752910408918148,0.066001936077779,"chr2:77009902-77170636"
"ENSMUSG00000038803.7","Ost4",-1.70992523640251,4.19172842792174,-6.67813466319796,6.5019635537405e-06,0.000278839933167283,4.07851766957203,"chr5:30905885-30907788(-)",1272,"ENSMUSG00000038803","protein_coding",67695,-3.58257907859862,-1.18191902865342,0.0121839760305032,2.57031503156599,2.16461688489007,0.0434159210074222,1.34362277356228,0.41304865727297,0.247211540684831,"chr5:30905885-30907788"
"ENSMUSG00000045962.16","Wnk1",0.792805319466832,8.86862629512632,7.01064637975081,3.66708218274261e-06,0.000177218646904499,4.07715772925974,"chr6:119923969-120038672(-)",22825,"ENSMUSG00000045962","protein_coding",232341,11.1249152410269,0.605866940743991,3.81199806924116e-05,-1.0850483554396,-0.141013583304834,0.32070951332028,-4.90175455153975,-0.770662494481,0.00712613184469972,"chr6:119923969-120038672"
"ENSMUSG00000004317.14","Clcn5",1.06884929638382,6.49116329488763,6.85188390565219,4.81130140313423e-06,0.000217544396642319,4.07137486466044,"chrX:7153810-7319358(-)",11452,"ENSMUSG00000004317","protein_coding",12728,12.1133317076617,1.23140591240029,2.36270285419686e-05,4.79381268043618,0.976630349204633,0.00326201199304568,-1.74465770659045,-0.515188724164668,0.152713906450647,"chrX:7153810-7319358"
"ENSMUSG00000026034.17","Clk1",1.35695406921414,5.20557238296307,6.76680171194402,5.57289420753952e-06,0.000243172968217142,4.06909845251886,"chr1:58410189-58424066(-)",8132,"ENSMUSG00000026034","protein_coding",12747,6.77563453709533,2.08738918216543,0.000569475126667123,4.31511056523066,1.06943424909673,0.00535078206565863,-1.69436648946823,-0.483229359139688,0.162177498205099,"chr1:58410189-58424066"
"ENSMUSG00000034566.10","Atp5h",-1.32893269534051,6.10309292183232,-6.80127981966257,5.25010413120629e-06,0.000231334000071505,4.05089995682707,"chr11:115415689-115419962(-)",1465,"ENSMUSG00000034566","protein_coding",71679,-8.11080829626527,-0.834926896206255,0.000217945352882058,-2.43345998862662,-0.681797432139478,0.0520988166244772,-0.62998771318113,-0.220098434134552,0.561424569324435,"chr11:115415689-115419962"
"ENSMUSG00000019027.7","Dnah1",1.17681952877704,5.48380008175741,6.7720163335021,5.52277181251391e-06,0.000241925396044469,4.04930295002738,"chr14:31260375-31323896(-)",12872,"ENSMUSG00000019027","protein_coding",110084,11.857769526143,0.872394670918507,2.66421547555907e-05,-1.42190061769655,-1.18715600723104,0.206268540261911,3.67310899580253,0.876551202537156,0.0196606875417083,"chr14:31260375-31323896"
"ENSMUSG00000033615.9","Cplx1",-1.21673426062801,6.49570595669869,-6.82813237273349,5.01227581900544e-06,0.000225271724409381,4.04859355814567,"chr5:108518554-108550024(-)",2189,"ENSMUSG00000033615","protein_coding",12889,-10.9127617631194,-1.11077972342053,4.24581548053763e-05,5.65317790595137,1.22604840476096,0.00144844464765549,5.01356279969773,0.758394096796739,0.00655919390522582,"chr5:108518554-108550024"
"ENSMUSG00000030067.17","Foxp1",1.15068337542284,5.55061784297072,6.76858238223268,5.55572533439538e-06,0.000242895446915434,4.0350238848211,"chr6:98925338-99522721(-)",13751,"ENSMUSG00000030067","protein_coding",108655,8.85986012951822,0.82276942721116,0.000134691355972277,-3.32389882750063,-0.769122159079498,0.0166174490206417,-1.15899495779725,-0.166013227108479,0.308203380178445,"chr6:98925338-99522721"
"ENSMUSG00000031708.16","Tecr",-1.00099374374939,8.9201762692455,-6.9817940859101,3.85162756725286e-06,0.00018337664129514,4.02942972532997,"chr8:83571698-83607971(-)",2191,"ENSMUSG00000031708","protein_coding",106529,-6.86873183369378,-0.725222635550488,0.000530008681820062,3.09920933812447,1.64729164658792,0.0219399081999128,7.46095175995564,1.1744393728047,0.00143171829605428,"chr8:83571698-83607971"
"ENSMUSG00000075334.2","Rprm",-2.07498848729406,3.39735729503913,-6.61605584918969,7.2477997461879e-06,0.000301397752254989,4.02771714486532,"chr2:54084093-54085552(-)",1460,"ENSMUSG00000075334","protein_coding",67874,-8.55592754070644,-1.12675859499295,0.000163011784326558,-2.64527661408415,-1.0310846833255,0.0393250567685852,9.42337130293911,1.51632763764234,0.000563761503927821,"chr2:54084093-54085552"
"ENSMUSG00000001175.13","Calm1",-0.824487187537853,9.91732585770061,-7.0419055604108,3.47754891340472e-06,0.00017025594593035,4.02024012578956,"chr12:100199435-100209806(+)",4698,"ENSMUSG00000001175","protein_coding",12313,-11.115757606042,-0.594299409229578,3.82962389195815e-05,-7.84920106298046,-1.12649437981316,0.000260195382861738,5.48348699314884,0.540515072359222,0.00469877663072981,"chr12:100199435-100209806"
"ENSMUSG00000031004.8","Mki67",2.75025435425298,2.45736414198376,6.61541328059944,7.25597116277808e-06,0.000301397752254989,4.01884789636765,"chr7:135689784-135716361(-)",10061,"ENSMUSG00000031004","protein_coding",17345,5.19756351772797,3.31107346355661,0.00220181140221371,4.11325462638383,1.61363473270146,0.00665835628353167,-4.36810296472734,-3.1362209618359,0.0108045974084263,"chr7:135689784-135716361"
"ENSMUSG00000024654.8","Asrgl1",-0.977253375277951,7.25591717367676,-6.86429297102046,4.70967104110936e-06,0.000214242363635242,4.01781735194088,"chr19:9109868-9135636(-)",4297,"ENSMUSG00000024654","protein_coding",66514,-8.09903678977111,-0.57902719104251,0.000219666347182134,-4.03550077102355,-0.824057388951106,0.00725517105762335,-1.58368712576516,-0.258986192941906,0.1852090448531,"chr19:9109868-9135636"
"ENSMUSG00000041453.12","Rpl21",-1.0480420863961,6.10884980060659,-6.77612364560635,5.48362466124129e-06,0.000240679713647294,4.00356671140546,"chr5:146832890-146837032(+)",3400,"ENSMUSG00000041453","protein_coding",19933,-7.11041033791783,-0.516158934986804,0.000441451823328196,-0.235973244169127,-0.0931922303168313,0.82152250364524,0.965698062448705,0.262374716332412,0.386554403888054,"chr5:146832890-146837032"
"ENSMUSG00000035067.9","Xkr6",2.05119911665232,3.00923459739801,6.60117890435932,7.43947628886994e-06,0.000307881972676769,4.00249361727466,"chr14:63606503-63820809(+)",7258,"ENSMUSG00000035067","protein_coding",219149,8.86283932117924,1.62648020371071,0.000134443482827954,6.85789938460872,1.24957056166479,0.000534451888080742,-5.10396190347704,-2.23340568751778,0.0061402519647315,"chr14:63606503-63820809"
"ENSMUSG00000045005.9","Fzd5",-1.65806367178364,3.98116032975818,-6.62305314239018,7.15943632004316e-06,0.000299046195137565,4.00101261520144,"chr1:64730558-64737751(-)",6915,"ENSMUSG00000045005","protein_coding",14367,-2.87516841903224,-0.527540951409376,0.0291591932071793,-0.282183499976094,-0.368067097328635,0.78754985436706,-3.71424391432766,-2.41339633142959,0.0189393838124839,"chr1:64730558-64737751"
"ENSMUSG00000035376.9","Hacd2",-1.48836443735082,5.2567684039856,-6.70088565200874,6.24910542233563e-06,0.000269539149809455,3.9881302191857,"chr16:35022421-35109175(+)",3603,"ENSMUSG00000035376","protein_coding",70757,-5.61647560917789,-0.474623843948425,0.00149672967465805,-2.14462410435927,-0.74208741945269,0.0769888698125498,0.331793811885933,0.0743792524368997,0.755978993087975,"chr16:35022421-35109175"
"ENSMUSG00000025006.15","Sorbs1",1.19611351323934,6.53110454945307,6.80794672134597,5.18997616336345e-06,0.000229584929809259,3.98792817506596,"chr19:40295049-40402267(-)",3075,"ENSMUSG00000025006","protein_coding",20411,13.1183930991023,1.25284686610499,1.50590150868519e-05,6.9211931934547,1.47950047679261,0.000509179047177875,-0.108848845319706,-0.0239045656239803,0.918336497561925,"chr19:40295049-40402267"
"ENSMUSG00000020329.12","Polrmt",2.06381773437781,3.17509453390392,6.59060325900913,7.57894899811566e-06,0.000312319616775778,3.97803490751343,"chr10:79736123-79746581(-)",4685,"ENSMUSG00000020329","protein_coding",216151,10.2756963685899,1.56194600777071,5.93895806378153e-05,0.965052149714625,0.424805426289973,0.372817682989348,2.04655046907141,0.508823150158206,0.10692885014715,"chr10:79736123-79746581"
"ENSMUSG00000036585.15","Fgf1",-0.941302654057361,7.09745185519051,-6.82280765885322,5.05852412443434e-06,0.000226896515218141,3.96305217365056,"chr18:38838673-38929404(-)",4648,"ENSMUSG00000036585","protein_coding",14164,-5.41217310497461,-0.735781583748311,0.00180194515685005,-4.36620754011838,-1.96460938138579,0.0050675327291237,-5.01749412803802,-1.21068271698015,0.00654027036804532,"chr18:38838673-38929404"
"ENSMUSG00000036570.14","Fxyd1",-2.34973331069477,2.90104338254388,-6.57381107284748,7.80604392780697e-06,0.000317785179611736,3.95368541601801,"chr7:31051678-31057199(-)",2186,"ENSMUSG00000036570","protein_coding",56188,-4.45849964984426,-1.23167747701282,0.00459771995480235,-0.805439383182785,-0.76943568682743,0.452149949741458,-1.84457969604297,-0.53362114615354,0.135591875197256,"chr7:31051678-31057199"
"ENSMUSG00000044533.15","Rps2",-1.35488436812023,5.07381542615479,-6.6687240446617,6.60965959263557e-06,0.000282380742140126,3.95257103881989,"chr17:24718116-24721929(+)",1830,"ENSMUSG00000044533","protein_coding",16898,-6.99154153396759,-0.687064944279952,0.000482676343422259,-5.34356214221059,-1.324973278644,0.0019200340586267,-2.45247972871784,-0.792506865823557,0.0673875813841213,"chr17:24718116-24721929"
"ENSMUSG00000039568.6","Ubald1",-1.77531635782196,3.80504229900516,-6.57888769346879,7.73664847330324e-06,0.000316105389985583,3.93864148685914,"chr16:4874778-4880315(-)",5538,"ENSMUSG00000039568","protein_coding",207740,-2.63459826961152,-0.533933883288404,0.039881446328066,3.60157625938825,1.94682478487781,0.0119144665877146,6.91796717047004,1.11067813297072,0.00192615973047284,"chr16:4874778-4880315"
"ENSMUSG00000064358.1","mt-Co3",3.40040179750265,6.98208275338451,6.79488068633305,5.30850247854675e-06,0.000233449447549712,3.92720070586358,"chrM:8607-9390(+)",784,"ENSMUSG00000064358","protein_coding",17710,-5.10600755292042,-2.8438716475216,0.00240257613979404,-2.00250363566198,-3.10423163134064,0.0934848986160587,-3.93708835352371,-24.5294913250777,0.01553560732505,"chrM:8607-9390"
"ENSMUSG00000026864.13","Hspa5",0.79931928717912,8.33392788015559,6.88662830888901,4.53236242641547e-06,0.000208132017198989,3.92038674840147,"chr2:34771970-34777547(+)",4229,"ENSMUSG00000026864","protein_coding",14828,14.5686986736632,0.721278759256955,8.30081377999683e-06,2.24066459330928,0.626065258366685,0.0675647501778855,1.04505546158727,0.469992757341753,0.352486213236061,"chr2:34771970-34777547"
"ENSMUSG00000038665.15","Dgki",1.37479197649796,4.91832291109642,6.65867999596899,6.72666336268866e-06,0.000286290869481704,3.91651741602435,"chr6:36846022-37300184(-)",6242,"ENSMUSG00000038665","protein_coding",320127,6.29416712639429,0.642791550936665,0.000836518877556325,2.9216531226407,0.719521838131438,0.0274719908191379,1.90358973075026,0.33484859568377,0.126447389400909,"chr6:36846022-37300184"
"ENSMUSG00000042700.15","Sipa1l1",0.844954345628282,7.73446533290826,6.84419386983694,4.87543178953386e-06,0.000220001411996797,3.913944356359,"chr12:82170016-82451782(+)",7697,"ENSMUSG00000042700","protein_coding",217692,8.94149009749507,0.597088083128826,0.00012808718782764,-0.335635633924944,-0.0807700048569431,0.748891429981672,0.776320857499578,0.14525905381884,0.479048847986914,"chr12:82170016-82451782"
"ENSMUSG00000023004.8","Tuba1b",-1.03212951388439,8.53680089874056,-6.88800141401098,4.5216924743341e-06,0.000208132017198989,3.90805940889783,"chr15:98931425-98934565(-)",1875,"ENSMUSG00000023004","protein_coding",22143,-4.35365864317147,-0.2057582637128,0.0051354032061227,5.02460757036147,1.85662989444237,0.00259880412725565,-3.20694990325217,-0.472613866162201,0.0305870767833088,"chr15:98931425-98934565"
"ENSMUSG00000056427.10","Slit3",1.32635398902252,4.55450036084977,6.62306319479395,7.15931018865934e-06,0.000299046195137565,3.8990887416303,"chr11:35121224-35708507(+)",6067,"ENSMUSG00000056427","protein_coding",20564,6.62640594161255,1.05247714374457,0.000640029111282047,2.01816512688634,1.08761049437809,0.0915025203097511,2.19032580986777,0.563776891682837,0.0905601454626253,"chr11:35121224-35708507"
"ENSMUSG00000019876.15","Pkib",1.27504526540673,4.96220743631307,6.6490436857254,6.84095251716482e-06,0.000289865198365525,3.896821598545,"chr10:57631981-57741112(+)",11800,"ENSMUSG00000019876","protein_coding",18768,6.90338512520333,1.05252205916271,0.000516130918573905,-2.20067840812675,-2.27113788843726,0.0713342616282534,5.91269433736125,1.12871073203985,0.00353230837660809,"chr10:57631981-57741112"
"ENSMUSG00000040856.17","Dlk1",-0.934490086436258,7.48981485636306,-6.80980479548989,5.17334704938533e-06,0.000229300699987746,3.89255909590967,"chr12:109452823-109463336(+)",5657,"ENSMUSG00000040856","protein_coding",13386,-6.13084313292969,-0.6242819724836,0.000958082867286111,-0.672905564427534,-0.378633167499149,0.526759266756565,-0.69983583527162,-0.274867269954027,0.520935153627124,"chr12:109452823-109463336"
"ENSMUSG00000064368.1","mt-Nd6",-1.62814550462148,8.89523772478162,-6.88914811573832,4.51280196495583e-06,0.000208132017198989,3.87187503810302,"chrM:13552-14070(-)",519,"ENSMUSG00000064368","protein_coding",17722,-6.63556187208774,-0.837719216128731,0.000635420630411687,-13.2589809735585,-3.77935319499538,1.41772114994056e-05,-10.5139694081222,-8.49754761342636,0.000361892327378999,"chrM:13552-14070"
